45761;44807;84130
45968;45322;88808
45243;42703;95676
46354;43642;92549
44144;43221;90873
45580;44788;87371
43936;44534;94276
46429;40957;90283
44932;42277;90555
44635;44818;93770
45688;44756;84962
45801;45661;85260
46527;44280;86385
44267;47520;83945
43870;43289;88386
44105;43517;88899
46547;41317;95269
45423;41797;97584
43922;47889;85973
45851;46381;85835
45921;46241;86445
44090;47955;82802
44842;46475;87395
45262;47354;90701
44178;47823;91825
43952;42799;94417
44989;48029;90247
44294;43380;90617
46470;42520;93091
45555;45715;88675
44516;47834;82757
45586;42152;92583
46246;40911;96552
45505;44238;93144
46529;41639;89265
43922;42693;92635
44442;44124;92547
44053;47095;93158
45750;44895;85898
46065;43865;92617
45676;46443;84981
44592;47687;83070
44566;43840;93947
46012;43982;92604
43899;46341;87542
44291;47526;84380
46321;45140;93674
45368;41740;94237
45124;43861;87318
46196;42399;88312
45461;43510;87281
48821;41985;89873
62001;25360;96240
45632;40976;91331
46343;45935;91665
44529;46021;90024
45869;43819;91361
45130;43244;94777
45284;43272;95771
44938;47379;89492
45994;45904;83957
44670;45338;85614
43891;43998;90794
45871;45472;89160
47538;42726;94924
46057;43639;89538
44819;46634;83596
45871;41111;90560
45748;44371;85036
44532;42662;91564
46202;44343;85471
45538;41905;97545
43305;44841;91626
46385;46312;82112
46206;42625;91859
46469;41054;88144
44302;46301;86700
45854;41926;91475
46196;43284;95899
44075;44019;87602
45851;43167;92421
44384;47613;92522
45685;41660;91759
46167;45444;83822
45165;42937;95817
46209;40533;96147
44495;46910;91627
45314;41676;92374
46083;46170;91337
46319;46142;91928
43939;44478;93678
46269;46356;82458
46083;39134;92053
43874;48623;85721
45002;45808;92794
43913;43220;88924
44716;46083;85783
45976;42742;91108
43952;43560;88945
46160;45261;86565
44086;43481;89209
45153;46995;91324
46552;42938;90092
45806;41721;94234
45759;45597;92003
43984;46932;93147
44588;47611;85287
44446;43330;96500
46416;44441;87878
46657;45281;92065
45727;46007;93162
44796;46279;83594
46227;44723;87110
46222;46974;83636
44907;45538;87161
45547;45643;92225
43964;48511;91746
44018;47015;90303
44065;43902;94525
45208;42930;88421
43871;43853;89479
46486;40791;88139
45730;41299;89902
44479;47688;89223
44390;47026;89871
45257;45121;85897
45557;45591;88538
44696;47838;90944
44742;43498;94863
44241;47710;84134
45503;43784;86761
44292;47803;88807
46055;46210;87915
44628;44983;88184
44731;43928;90096
44491;47589;92758
45984;42844;89532
44398;43577;89509
44709;47251;86475
44703;43408;88410
45044;46449;89864
45987;41900;90529
45096;43854;89203
44722;45220;92209
44367;47202;90154
46456;43472;87634
48055;38570;93977
48107;41671;86252
46147;45066;91748
41025;50403;85242
45447;42626;86545
44204;44146;90019
41540;50000;87735
46553;43670;85042
42349;49555;89738
46515;46194;85872
46135;44128;85895
46342;45270;87351
48097;38610;89184
45785;44336;87251
47651;45051;82940
44118;46130;87452
49313;41428;84012
46214;41782;90183
44266;46200;87797
45332;45976;90500
44465;46925;86482
46499;46650;88101
45556;46931;84766
44699;42488;95715
45448;55103;87875
45228;47153;89163
46232;41906;86493
44442;43470;92525
44256;43128;94878
43980;43293;96138
44488;43254;91105
45822;46890;90070
46556;41541;89311
47142;43614;90564
44047;47221;90088
44472;46786;86870
46493;49342;86387
