13046;7022;10514;8014;12891
12288;6462;10026;8260;12521
8221;4549;7324;5733;9517
12114;15856;10734;29802;25819
19947;30019;19410;74382;76300
29071;34045;27327;76360;89415
34384;33650;31538;70567;94168
41452;31763;37110;58913;93456
39161;27226;33987;45009;75458
38546;27658;33413;48276;77816
39495;29668;35061;53926;81967
44471;34832;40311;70113;101502
40942;37181;40969;79891;116574
39361;36102;40678;73788;113390
34495;34751;36383;70155;102157
33594;37080;34525;76264;102959
33004;35766;34016;71971;101947
32949;35144;34371;66244;94578
32663;32197;30614;59043;79302
33523;30769;29852;56010;74110
37152;31331;32837;53317;76199
33315;29760;32404;48597;73524
40941;31793;38648;54672;86255
60254;38852;58729;73363;137728
68953;43866;72509;90159;183059
88796;48044;90962;92411;216984
91578;46839;93432;85304;210553
91404;45827;92153;79768;199355
90120;44477;90830;76363;198682
86907;41903;88551;71180;188220
82230;41814;85681;74336;190368
81152;41870;83937;75882;188266
86574;42453;87044;75148;189018
82082;41732;84525;73299;186903
83001;42113;85444;71424;183825
86981;42697;87556;71975;183003
89568;44084;90372;81890;203220
92102;44590;92453;81152;208174
88972;43320;90955;77827;202570
91237;43281;88905;73280;188312
80860;40776;81313;69929;174533
83915;40635;82614;69007;176553
88353;42169;87551;74705;195051
87318;41056;89029;75460;203787
86378;43690;92964;87556;223535
83172;44109;86542;89084;206720
69857;40631;72175;77053;167401
52139;33909;51739;58909;117459
41418;27879;37372;44348;77892
32331;27837;29491;46858;64977
29003;29426;26019;57058;73498
24427;26956;23946;49847;64823
20566;25853;16981;43961;38508
9057;3707;6495;4070;6646
9057;3707;6495;4070;6646
192;348;348;435;376
